Number,City,Gender,Age,Income,Illness
931,Dallas,0,62,0,1
932,Dallas,1,42,0,0
933,Dallas,0,61,0,0
934,Dallas,0,52,0,0
935,Dallas,0,28,0,1
936,Dallas,1,61,0,0
937,Dallas,0,36,0,0
938,Dallas,0,64,1,0
939,Dallas,1,63,0,0
940,Dallas,1,28,0,0
941,Dallas,1,38,0,0
942,Dallas,1,48,1,0
943,Dallas,1,26,0,0
944,Dallas,0,25,0,0
945,Dallas,0,34,0,0
946,Dallas,0,31,1,0
947,Dallas,1,58,0,0
948,Dallas,0,26,0,0
949,Dallas,1,60,0,0
950,Dallas,0,32,0,0
951,Dallas,1,33,0,1
952,Dallas,0,31,0,0
953,Dallas,1,51,0,0
954,Dallas,1,40,0,1
955,Dallas,0,48,0,0
956,Dallas,1,60,0,0
957,Dallas,1,45,0,0
958,Dallas,0,34,1,0
959,Dallas,0,41,1,0
960,Dallas,0,55,0,0
961,Dallas,0,57,0,0
962,Dallas,1,58,0,0
963,Dallas,0,34,0,1
964,Dallas,1,42,0,0
965,Dallas,1,54,1,0
966,Dallas,1,32,0,1
967,Dallas,0,62,0,0
968,Dallas,1,40,1,0
969,Dallas,0,35,0,0
970,Dallas,0,62,0,0
971,Dallas,0,60,0,0
972,Dallas,0,64,1,0
973,Dallas,1,45,0,0
974,Dallas,0,63,0,0
975,Dallas,1,27,0,0
976,Dallas,0,39,1,0
977,Dallas,1,64,0,0
978,Dallas,0,53,1,0
979,Dallas,0,35,1,0
980,Dallas,0,55,1,0
981,Dallas,1,62,1,1
982,Dallas,0,46,0,0
983,Dallas,0,55,0,0
984,Dallas,1,34,1,0
985,Dallas,0,45,1,0
986,Dallas,0,57,0,0
987,Dallas,1,45,1,0
988,Dallas,0,40,0,0
989,Dallas,1,37,0,0
990,Dallas,1,65,0,0
991,Dallas,1,52,0,0
992,Dallas,1,52,0,1
993,Dallas,0,51,1,0
994,Dallas,0,36,0,0
995,Dallas,1,51,1,0
996,Dallas,0,37,0,0
997,Dallas,0,63,0,0
998,Dallas,1,38,0,0
999,Dallas,0,64,0,1
1000,Dallas,0,62,0,0
1001,Dallas,0,37,0,0
1002,Dallas,0,28,1,0
1003,Dallas,0,37,0,0
1004,Dallas,0,50,0,0
1005,Dallas,0,61,0,0
1006,Dallas,0,39,1,0
1007,Dallas,0,45,0,0
1008,Dallas,1,36,0,0
1009,Dallas,1,33,1,0
1010,Dallas,0,38,0,0
1011,Dallas,1,36,0,0
1012,Dallas,1,26,0,0
1013,Dallas,0,53,1,0
1014,Dallas,1,54,0,0
1015,Dallas,1,36,0,0
1016,Dallas,0,61,1,0
1017,Dallas,0,48,0,0
1018,Dallas,0,36,0,0
1019,Dallas,1,62,0,0
1020,Dallas,1,59,0,0
1021,Dallas,0,48,0,0
1022,Dallas,0,39,0,0
1023,Dallas,1,41,0,0
1024,Dallas,1,55,0,0
1025,Dallas,0,26,0,0
1026,Dallas,1,38,1,0
1027,Dallas,1,58,0,0
1028,Dallas,1,52,0,0
1029,Dallas,0,39,0,0
1030,Dallas,0,50,0,0
1031,Dallas,1,40,0,1
1032,Dallas,1,59,1,0
1033,Dallas,0,42,0,0
1034,Dallas,0,49,0,0
1035,Dallas,1,45,0,0
1036,Dallas,1,34,0,0
1037,Dallas,0,31,1,0
1038,Dallas,1,42,0,0
1039,Dallas,0,59,0,0
1040,Dallas,0,58,0,1
1041,Dallas,0,56,1,0
1042,Dallas,0,32,1,0
1043,Dallas,1,59,0,0
1044,Dallas,1,63,0,1
1045,Dallas,0,65,0,0
1046,Dallas,0,26,1,0
1047,Dallas,1,30,0,0
1048,Dallas,1,58,0,0
1049,Dallas,0,52,0,0
1050,Dallas,1,42,0,0
1051,Dallas,1,52,1,0
1052,Dallas,1,64,1,0
1053,Dallas,1,26,1,0
1054,Dallas,1,32,0,0
1055,Dallas,1,34,0,0
1056,Dallas,1,52,1,0
1057,Dallas,1,48,0,0
1058,Dallas,0,42,1,0
1059,Dallas,0,60,0,0
1060,Dallas,0,30,0,0
1061,Dallas,0,52,0,0
1062,Dallas,0,40,0,0
1063,Dallas,0,48,0,0
1064,Dallas,0,44,0,1
1065,Dallas,1,39,0,0
1066,Dallas,1,30,0,0
1067,Dallas,1,35,0,0
1068,Dallas,1,54,1,0
1069,Dallas,0,42,0,0
1070,Dallas,1,54,1,0
1071,Dallas,1,28,0,0
1072,Dallas,0,52,0,0
1073,Dallas,0,61,0,1
1074,Dallas,1,52,0,0
1075,Dallas,0,48,1,0
1076,Dallas,0,63,1,0
1077,Dallas,1,35,0,0
1078,Dallas,0,51,0,0
1079,Dallas,1,62,1,0
1080,Dallas,1,30,0,0
1081,Dallas,0,45,0,0
1082,Dallas,1,54,0,0
1083,Dallas,0,62,1,0
1084,Dallas,1,40,0,0
1085,Dallas,1,50,0,0
1086,Dallas,0,63,0,0
1087,Dallas,1,40,1,0
1088,Dallas,0,59,0,0
1089,Dallas,1,38,0,0
1090,Dallas,0,31,1,0
1091,Dallas,0,48,1,0
1092,Dallas,1,61,0,1
1093,Dallas,0,35,0,0
1094,Dallas,0,52,0,0
1095,Dallas,1,57,0,0
1096,Dallas,0,54,0,0
1097,Dallas,1,49,0,0
1098,Dallas,1,42,1,0
1099,Dallas,0,52,0,0
1100,Dallas,0,53,0,0
1101,Dallas,0,59,0,0
1102,Dallas,0,58,0,0
1103,Dallas,0,33,1,0
1104,Dallas,1,35,0,0
1105,Dallas,0,53,0,0
1106,Dallas,0,64,1,1
1107,Dallas,0,29,0,0
1108,Dallas,0,32,0,0
1109,Dallas,0,48,0,0
1110,Dallas,0,30,0,0
1111,Dallas,1,48,1,0
1112,Dallas,1,32,1,0
1113,Dallas,1,52,1,0
1114,Dallas,1,32,1,0
1115,Dallas,1,41,0,0
1116,Dallas,0,49,0,0
1117,Dallas,0,32,0,0
1118,Dallas,1,29,0,0
1119,Dallas,0,64,1,0
1120,Dallas,0,30,1,0
1121,Dallas,0,51,0,0
1122,Dallas,1,36,0,0
1123,Dallas,0,29,1,0
1124,Dallas,1,52,0,0
1125,Dallas,0,61,0,0
1126,Dallas,1,42,1,0
1127,Dallas,0,61,0,0
1128,Dallas,1,58,1,0
1129,Dallas,0,61,0,0
1130,Dallas,1,50,0,0
1131,Dallas,1,52,0,0
1132,Dallas,0,64,1,1
1133,Dallas,0,27,1,0
1134,Dallas,1,35,0,0
1135,Dallas,0,48,0,1
1136,Dallas,1,40,0,0
1137,Dallas,0,64,0,0
1138,Dallas,0,43,0,0
1139,Dallas,1,65,0,0
1140,Dallas,1,48,0,0
1141,Dallas,1,29,1,0
1142,Dallas,1,52,1,0
1143,Dallas,0,46,0,0
1144,Dallas,1,38,0,0
1145,Dallas,1,34,0,0
1146,Dallas,1,46,0,0
1147,Dallas,1,26,0,0
1148,Dallas,1,34,0,0
1149,Dallas,0,51,0,0
1150,Dallas,1,51,0,0
1151,Dallas,0,60,0,0
1152,Dallas,0,61,1,0
1153,Dallas,1,54,0,0
1154,Dallas,0,56,1,0
1155,Dallas,0,37,1,0
1156,Dallas,0,28,0,0
1157,Dallas,0,42,0,0
1158,Dallas,0,58,1,0
1159,Dallas,1,33,0,0
1160,Dallas,0,49,0,0
1161,Dallas,1,51,0,0
1162,Dallas,0,59,0,0
1163,Dallas,1,63,0,0
1164,Dallas,0,43,0,0
1165,Dallas,1,28,0,0
1166,Dallas,0,49,0,0
1167,Dallas,1,54,0,0
1168,Dallas,1,48,0,0
1169,Dallas,1,62,0,0
1170,Dallas,1,32,1,0
1171,Dallas,1,55,1,0
1172,Dallas,1,63,0,0
1173,Dallas,1,64,0,0
1174,Dallas,0,56,0,0
1175,Dallas,0,35,0,0
1176,Dallas,0,27,0,0
1177,Dallas,0,58,0,0
1178,Dallas,1,34,0,0
1179,Dallas,0,65,0,0
1180,Dallas,0,25,0,0
1181,Dallas,0,29,0,0
1182,Dallas,1,53,1,0
1183,Dallas,1,29,1,0
1184,Dallas,1,59,0,0
1185,Dallas,0,60,1,0
1186,Dallas,1,56,0,1
1187,Dallas,0,38,0,0
1188,Dallas,0,45,1,0
1189,Dallas,0,45,0,0
1190,Dallas,0,26,0,0
1191,Dallas,0,47,1,0
1192,Dallas,0,48,0,0
1193,Dallas,0,51,0,0
1194,Dallas,0,27,0,0
1195,Dallas,1,59,0,0
1196,Dallas,1,30,0,0
1197,Dallas,0,61,0,0
1198,Dallas,1,27,0,0
1199,Dallas,0,44,0,0
1200,Dallas,0,56,1,0
1201,Dallas,1,64,0,0
1202,Dallas,1,49,0,0
1203,Dallas,0,44,1,0
1204,Dallas,0,51,0,0
1205,Dallas,1,42,1,0
1206,Dallas,0,29,0,0
1207,Dallas,1,55,1,0
1208,Dallas,1,50,0,0
1209,Dallas,0,57,0,0
1210,Dallas,0,39,0,1
1211,Dallas,1,39,0,1
1212,Dallas,1,48,1,0
1213,Dallas,0,36,0,0
1214,Dallas,1,26,0,0
1215,Dallas,1,45,1,0
1216,Dallas,0,41,0,0
1217,Dallas,0,44,0,0
1218,Dallas,0,45,0,0
1219,Dallas,0,65,1,0
1220,Dallas,0,48,0,0
1221,Dallas,0,51,0,0
1222,Dallas,1,27,1,0
1223,Dallas,1,50,1,0
1224,Dallas,1,33,0,0
1225,Dallas,0,43,0,0
1226,Dallas,1,36,0,0
1227,Dallas,0,61,1,0
1228,Dallas,0,37,1,0
1229,Dallas,0,49,0,1
1230,Dallas,1,50,1,0
1231,Dallas,0,41,0,0
1232,Dallas,1,48,0,0
1233,Dallas,0,51,0,0
1234,Dallas,0,44,0,0
1235,Dallas,1,26,0,0
1236,Dallas,1,36,0,0
1237,Dallas,0,46,1,1
1238,Dallas,0,58,1,0
1239,Dallas,0,43,1,0
1240,Dallas,1,45,0,0
1241,Dallas,0,64,1,0
1242,Dallas,1,54,1,0
1243,Dallas,0,42,0,1
1244,Dallas,0,33,0,0
1245,Dallas,1,45,0,0
1246,Dallas,0,57,0,1
1247,Dallas,1,57,0,0
1248,Dallas,0,40,0,0
1249,Dallas,0,49,0,0
1250,Dallas,1,37,1,0
1251,Dallas,1,51,0,0
1252,Dallas,1,40,0,0
1253,Dallas,0,65,0,0
1254,Dallas,0,52,0,0
1255,Dallas,1,50,1,0
1256,Dallas,0,59,0,1
1257,Dallas,0,44,0,0
1258,Dallas,1,57,0,0
1259,Dallas,0,33,0,0
1260,Dallas,0,54,0,0
1261,Dallas,0,49,0,0
1262,Dallas,0,38,1,0
1263,Dallas,1,38,0,1
1264,Dallas,0,48,1,0
1265,Dallas,0,58,0,0
1266,Dallas,0,30,0,0
1267,Dallas,0,32,1,0
1268,Dallas,0,49,0,0
1269,Dallas,0,42,1,0
1270,Dallas,0,40,0,0
1271,Dallas,0,25,1,0
1272,Dallas,0,32,0,0
1273,Dallas,1,55,0,0
1274,Dallas,0,40,1,0
1275,Dallas,1,41,0,0
1276,Dallas,0,46,0,0
1277,Dallas,1,58,0,0
1278,Dallas,0,27,1,0
1279,Dallas,1,60,0,0
1280,Dallas,0,31,0,0
1281,Dallas,0,38,0,0
1282,Dallas,1,64,1,0
1283,Dallas,0,31,0,0
1284,Dallas,0,34,0,0
1285,Dallas,0,46,0,0
1286,Dallas,0,39,0,0
1287,Dallas,1,55,0,0
1288,Dallas,0,33,0,1
1289,Dallas,1,47,0,0
1290,Dallas,1,64,1,0
1291,Dallas,0,47,1,0
1292,Dallas,0,36,0,0
1293,Dallas,0,43,0,1
1294,Dallas,1,30,0,0
1295,Dallas,1,42,1,0
1296,Dallas,1,40,0,0
1297,Dallas,1,48,1,0
1298,Dallas,1,60,0,1
1299,Dallas,0,52,0,0
1300,Dallas,1,42,0,0
1301,Dallas,1,60,0,0
1302,Dallas,0,38,0,0
1303,Dallas,0,45,0,0
1304,Dallas,1,52,0,0
1305,Dallas,0,53,0,1
1306,Dallas,1,64,0,0
1307,Dallas,0,42,0,0
1308,Dallas,1,45,0,0
1309,Dallas,0,40,0,0
1310,Dallas,1,54,0,0
1311,Dallas,1,30,0,0
1312,Dallas,1,35,0,0
1313,Dallas,0,31,0,1
1314,Dallas,1,42,0,0
1315,Dallas,0,35,1,0
1316,Dallas,1,40,0,0
1317,Dallas,0,48,0,0
1318,Dallas,0,63,0,0
1319,Dallas,0,26,0,0
1320,Dallas,0,30,0,0
1321,Dallas,0,56,1,0
1322,Dallas,0,59,0,0
1323,Dallas,0,56,0,0
1324,Dallas,0,26,1,0
1325,Dallas,1,31,0,0
1326,Dallas,1,30,0,0
1327,Dallas,0,27,1,0
1328,Dallas,0,64,0,0
1329,Dallas,0,53,0,0
1330,Dallas,0,33,0,0
1331,Dallas,1,29,1,1
1332,Dallas,0,62,1,0
1333,Dallas,0,50,0,0
1334,Dallas,0,36,0,0
1335,Dallas,0,57,0,0
1336,Dallas,0,28,0,1
1337,Dallas,1,45,1,0
1338,Dallas,0,42,0,1
1339,Dallas,1,35,0,0
1340,Dallas,0,41,0,0
1341,Dallas,0,55,1,0
1342,Dallas,1,32,0,0
1343,Dallas,1,43,0,0
1344,Dallas,1,38,1,0
1345,Dallas,0,54,0,0
1346,Dallas,1,63,1,0
1347,Dallas,1,63,1,0
1348,Dallas,1,63,0,1
1349,Dallas,0,43,0,0
1350,Dallas,0,39,0,0
1351,Dallas,0,47,0,0
1352,Dallas,1,59,0,0
1353,Dallas,0,36,0,0
1354,Dallas,0,65,0,0
1355,Dallas,0,42,1,0
1356,Dallas,0,65,0,0
1357,Dallas,0,54,0,0
1358,Dallas,1,48,0,0
1359,Dallas,0,26,0,0
1360,Dallas,1,32,1,1
1361,Dallas,1,43,1,0
1362,Dallas,0,30,0,0
1363,Dallas,1,48,0,0
1364,Dallas,1,26,1,0
1365,Dallas,0,31,1,0
1366,Dallas,1,34,0,0
1367,Dallas,0,44,1,0
1368,Dallas,0,29,1,0
1369,Dallas,0,43,0,1
1370,Dallas,0,43,0,0
1371,Dallas,1,28,0,1
1372,Dallas,1,57,0,0
1373,Dallas,0,57,0,0
1374,Dallas,1,62,0,0
1375,Dallas,0,28,0,0
1376,Dallas,1,39,0,1
1377,Dallas,1,49,1,0
1378,Dallas,1,49,0,0
1379,Dallas,1,56,1,0
1380,Dallas,0,61,1,0
1381,Dallas,0,38,1,0
1382,Dallas,0,55,0,0
1383,Dallas,0,62,0,1
1384,Dallas,0,44,0,0
1385,Dallas,1,62,1,0
1386,Dallas,0,46,0,0
1387,Dallas,1,41,0,0
1388,Dallas,0,29,1,0
1389,Dallas,1,38,0,0
1390,Dallas,1,39,1,0
1391,Dallas,1,46,0,0
1392,Dallas,1,42,0,0
1393,Dallas,1,60,0,0
1394,Dallas,0,52,0,0
1395,Dallas,0,56,0,0
1396,Dallas,1,55,0,0
1397,Dallas,0,49,0,0
1398,Dallas,1,46,0,0
1399,Dallas,1,38,0,1
1400,Dallas,0,51,1,0
1401,Dallas,0,31,1,0
1402,Dallas,1,34,0,0
1403,Dallas,0,29,1,0
1404,Dallas,1,61,0,0
1405,Dallas,0,46,0,0
1406,Dallas,1,54,0,0
1407,Dallas,0,42,0,0
1408,Dallas,1,40,0,0
1409,Dallas,0,37,0,0
1410,Dallas,0,40,1,0
1411,Dallas,0,58,0,0
1412,Dallas,0,52,0,0
1413,Dallas,1,59,1,0
1414,Dallas,0,26,1,0
1415,Dallas,0,46,0,0
1416,Dallas,0,35,0,0
1417,Dallas,1,65,0,0
1418,Dallas,0,47,0,0
1419,Dallas,1,63,0,0
1420,Dallas,0,61,0,0
1421,Dallas,0,26,0,0
1422,Dallas,0,29,0,0
1423,Dallas,0,46,0,1
1424,Dallas,0,27,0,0
1425,Dallas,0,37,0,0
1426,Dallas,0,55,1,0
1427,Dallas,1,63,0,0
1428,Dallas,1,56,0,0
1429,Dallas,0,38,1,0
1430,Dallas,0,39,1,0
1431,Dallas,1,58,0,0
1432,Dallas,0,60,0,0
1433,Dallas,0,29,0,0
1434,Dallas,0,34,0,0
1435,Dallas,0,48,0,0
1436,Dallas,0,60,0,0
1437,Dallas,1,29,0,0
1438,Dallas,1,33,1,0
1439,Dallas,0,52,0,0
1440,Dallas,0,52,0,0
1441,Dallas,1,37,0,1
1442,Dallas,0,35,0,0
1443,Dallas,1,52,1,0
1444,Dallas,0,39,1,0
1445,Dallas,0,30,0,0
1446,Dallas,1,40,0,0
1447,Dallas,1,56,0,0
1448,Dallas,0,37,1,0
1449,Dallas,1,28,1,0
1450,Dallas,0,50,1,0
1451,Dallas,1,58,1,0
1452,Dallas,1,40,0,0
1453,Dallas,1,55,0,0
1454,Dallas,1,38,0,0
1455,Dallas,0,43,0,0
1456,Dallas,1,35,0,0
1457,Dallas,0,27,1,0
1458,Dallas,0,51,0,0
1459,Dallas,0,37,0,0
1460,Dallas,0,41,1,0
1461,Dallas,0,53,1,0
1462,Dallas,1,47,0,0
1463,Dallas,0,34,0,0
1464,Dallas,0,28,0,0
1465,Dallas,0,28,1,0
1466,Dallas,0,42,0,1
1467,Dallas,1,61,0,0
1468,Dallas,1,57,0,0
1469,Dallas,1,35,0,0
1470,Dallas,0,36,0,0
1471,Dallas,0,51,0,0
1472,Dallas,0,28,0,0
1473,Dallas,1,42,0,0
1474,Dallas,1,32,0,0
1475,Dallas,0,57,0,0
1476,Dallas,0,34,0,0
1477,Dallas,1,35,0,0
1478,Dallas,0,59,1,0
1479,Dallas,1,40,1,0
1480,Dallas,0,25,0,1
1481,Dallas,0,51,0,0
1482,Dallas,1,60,0,0
1483,Dallas,0,54,0,0
1484,Dallas,1,63,1,0
1485,Dallas,1,57,0,0
1486,Dallas,0,61,0,1
1487,Dallas,0,47,1,0
1488,Dallas,0,31,0,0
1489,Dallas,0,45,1,0
1490,Dallas,0,47,0,0
1491,Dallas,1,60,0,0
1492,Dallas,0,44,0,0
1493,Dallas,0,28,0,0
1494,Dallas,1,64,0,0
1495,Dallas,0,28,0,0
1496,Dallas,0,27,0,0
1497,Dallas,1,59,1,0
1498,Dallas,0,55,1,0
1499,Dallas,0,52,0,0
1500,Dallas,0,64,1,0
1501,Dallas,1,58,0,1
1502,Dallas,1,27,0,0
1503,Dallas,0,38,0,1
1504,Dallas,0,62,0,0
1505,Dallas,1,29,1,0
1506,Dallas,1,27,0,0
1507,Dallas,0,34,1,0
1508,Dallas,0,28,0,0
1509,Dallas,1,38,1,0
1510,Dallas,0,37,0,1
1511,Dallas,0,63,0,0
1512,Dallas,0,53,0,0
1513,Dallas,0,34,0,0
1514,Dallas,1,50,1,0
1515,Dallas,1,31,0,0
1516,Dallas,0,40,0,0
1517,Dallas,0,31,0,0
1518,Dallas,1,45,0,0
1519,Dallas,1,53,0,0
1520,Dallas,1,53,0,0
1521,Dallas,0,27,0,0
1522,Dallas,1,54,0,0
1523,Dallas,1,64,0,0
1524,Dallas,0,34,0,0
1525,Dallas,0,38,0,0
1526,Dallas,0,37,0,0
1527,Dallas,1,55,1,0
1528,Dallas,0,38,0,0
1529,Dallas,0,47,0,0
1530,Dallas,1,47,0,0
1531,Dallas,0,48,0,1
1532,Dallas,0,55,0,0
1533,Dallas,1,49,0,0
1534,Dallas,1,46,0,0
1535,Dallas,0,61,0,0
1536,Dallas,0,37,0,0
1537,Dallas,0,43,1,0
1538,Dallas,1,48,0,0
1539,Dallas,1,35,1,0
1540,Dallas,0,34,0,0
1541,Dallas,0,43,0,0
1542,Dallas,1,41,0,0
1543,Dallas,0,39,0,0
1544,Dallas,1,26,0,0
1545,Dallas,1,26,0,0
1546,Dallas,0,59,0,1
1547,Dallas,0,55,0,0
1548,Dallas,0,48,0,0
1549,Dallas,1,63,0,0
1550,Dallas,1,38,0,0
1551,Dallas,0,49,0,0
1552,Dallas,1,37,0,0
1553,Dallas,1,65,0,0
1554,Dallas,1,63,0,0
1555,Dallas,0,34,0,0
1556,Dallas,1,30,0,0
1557,Dallas,0,29,1,0
1558,Dallas,1,53,1,0
1559,Dallas,0,49,1,0
1560,Dallas,1,35,0,0
1561,Dallas,0,51,1,0
1562,Dallas,0,27,0,0
1563,Dallas,0,61,0,0
1564,Dallas,1,65,1,1
1565,Dallas,1,52,0,0
1566,Dallas,0,33,1,0
1567,Dallas,0,63,1,0
1568,Dallas,0,55,0,0
1569,Dallas,0,48,0,0
1570,Dallas,0,57,0,0
1571,Dallas,0,29,0,1
1572,Dallas,0,33,0,0
1573,Dallas,1,36,0,0
1574,Dallas,1,38,0,0
1575,Dallas,0,32,0,0
1576,Dallas,1,57,0,0
1577,Dallas,0,54,1,0
1578,Dallas,0,43,0,1
1579,Dallas,1,44,0,0
1580,Dallas,1,48,0,0
1581,Dallas,0,28,0,1
1582,Dallas,0,54,0,0
1583,Dallas,0,53,0,0
1584,Dallas,0,27,0,0
1585,Dallas,0,35,0,0
1586,Dallas,1,36,0,0
1587,Dallas,0,40,0,0
1588,Dallas,1,29,0,0
1589,Dallas,1,38,0,0
1590,Dallas,1,42,0,0
1591,Dallas,0,53,1,0
1592,Dallas,1,49,0,0
1593,Dallas,0,42,1,0
1594,Dallas,0,31,0,0
1595,Dallas,1,38,0,0
1596,Dallas,1,54,0,0
1597,Dallas,0,60,0,0
1598,Dallas,0,27,0,0
1599,Dallas,0,28,0,0
1600,Dallas,0,56,0,0
1601,Dallas,0,28,1,0
1602,Dallas,1,42,0,0
1603,Dallas,0,26,0,0
1604,Dallas,0,54,0,0
1605,Dallas,0,53,0,0
1606,Dallas,1,57,0,0
1607,Dallas,1,50,0,0
1608,Dallas,1,37,0,0
1609,Dallas,0,43,0,0
1610,Dallas,1,32,0,0
1611,Dallas,0,26,0,0
1612,Dallas,0,54,0,0
1613,Dallas,0,62,0,0
1614,Dallas,0,26,1,0
1615,Dallas,1,29,0,0
1616,Dallas,0,31,1,0
1617,Dallas,1,38,0,0
1618,Dallas,1,53,0,0
1619,Dallas,1,51,0,0
1620,Dallas,1,55,0,0
1621,Dallas,0,25,1,0
1622,Dallas,0,52,0,0
1623,Dallas,1,54,1,0
1624,Dallas,1,49,0,0
1625,Dallas,0,65,0,0
1626,Dallas,1,38,0,0
1627,Dallas,0,62,0,0
1628,Dallas,0,56,0,0
1629,Dallas,1,53,0,0
1630,Dallas,1,52,1,0
1631,Dallas,0,52,0,0
1632,Dallas,0,46,1,0
1633,Dallas,0,44,0,0
1634,Dallas,0,51,0,0
1635,Dallas,0,33,0,0
1636,Dallas,1,26,0,1
1637,Dallas,0,56,0,0
1638,Dallas,1,53,0,0
1639,Dallas,0,43,0,0
1640,Dallas,0,39,0,0
1641,Dallas,1,50,0,0
1642,Dallas,1,49,0,1
1643,Dallas,1,63,0,0
1644,Dallas,0,44,0,0
1645,Dallas,0,29,0,0
1646,Dallas,0,40,0,0
1647,Dallas,0,28,0,0
1648,Dallas,1,49,0,0
1649,Dallas,0,53,0,0
1650,Dallas,0,39,0,0
1651,Dallas,0,35,0,0
1652,Dallas,0,49,0,0
1653,Dallas,0,63,0,0
1654,Dallas,0,42,0,0
1655,Dallas,0,44,1,0
1656,Dallas,1,51,1,0
1657,Dallas,1,64,1,0
1658,Dallas,0,54,0,1
1659,Dallas,1,42,0,0
1660,Dallas,1,52,0,0
1661,Dallas,1,51,0,0
1662,Dallas,0,56,0,0
1663,Dallas,1,25,0,0
1664,Dallas,1,64,0,0
1665,Dallas,0,42,0,0
1666,Dallas,1,47,0,0
1667,Dallas,1,64,0,0
1668,Dallas,1,52,1,1
1669,Dallas,1,65,0,0
1670,Dallas,0,30,0,0
1671,Dallas,1,30,0,1
1672,Dallas,0,34,1,0
1673,Dallas,0,43,0,0
1674,Dallas,0,54,1,0
1675,Dallas,1,64,0,1
1676,Dallas,1,46,1,0
1677,Dallas,1,44,1,1
1678,Dallas,1,44,0,0
1679,Dallas,1,35,0,0
1680,Dallas,0,61,1,0
1681,Dallas,0,52,1,0
1682,Dallas,0,58,0,0
1683,Dallas,1,51,0,0
1684,Dallas,1,61,0,1
1685,Dallas,1,46,0,0
1686,Dallas,0,54,0,0
1687,Dallas,1,28,0,0
1688,Dallas,0,45,0,0
1689,Dallas,0,48,0,0
1690,Dallas,1,59,0,0
1691,Dallas,1,36,0,0
1692,Dallas,1,47,0,0
1693,Dallas,0,62,1,1
1694,Dallas,1,46,0,0
1695,Dallas,1,49,0,0
1696,Dallas,1,29,0,1
1697,Dallas,0,51,0,0
1698,Dallas,0,53,0,0
1699,Dallas,0,45,0,0
1700,Dallas,0,57,1,0
1701,Dallas,0,45,0,0
1702,Dallas,0,26,0,0
1703,Dallas,1,41,0,0
1704,Dallas,1,36,0,0
1705,Dallas,0,34,0,0
1706,Dallas,1,52,1,0
1707,Dallas,0,29,1,0
1708,Dallas,1,46,0,0
1709,Dallas,0,30,1,0
1710,Dallas,0,35,1,0
1711,Dallas,1,43,0,0
1712,Dallas,0,53,0,0
1713,Dallas,0,46,0,0
1714,Dallas,1,45,1,1
1715,Dallas,0,64,0,0
1716,Dallas,0,31,0,0
1717,Dallas,1,55,1,0
1718,Dallas,0,64,0,0
1719,Dallas,0,52,0,0
1720,Dallas,1,26,1,0
1721,Dallas,1,27,1,0
1722,Dallas,1,62,0,1
1723,Dallas,0,58,0,0
1724,Dallas,0,46,0,0
1725,Dallas,0,43,0,0
1726,Dallas,0,60,0,0
1727,Dallas,1,52,0,0
1728,Dallas,0,26,0,1
1729,Dallas,0,57,1,0
1730,Dallas,1,52,0,0
1731,Dallas,1,62,0,0
1732,Dallas,1,33,1,0
1733,Dallas,0,42,0,0
1734,Dallas,0,55,0,0
1735,Dallas,1,65,0,0
1736,Dallas,0,48,0,0
1737,Dallas,0,60,0,0
1738,Dallas,0,49,0,0
1739,Dallas,1,43,0,0
1740,Dallas,0,33,0,0
1741,Dallas,0,31,1,0
1742,Dallas,0,51,0,0
1743,Dallas,1,40,0,0
1744,Dallas,0,64,0,0
1745,Dallas,0,35,0,0
1746,Dallas,0,45,0,0
1747,Dallas,0,53,1,0
1748,Dallas,1,43,0,1
1749,Dallas,1,26,1,0
1750,Dallas,0,48,0,0
1751,Dallas,0,57,0,0
1752,Dallas,0,61,0,0
1753,Dallas,0,65,0,0
1754,Dallas,0,26,0,0
1755,Dallas,0,30,0,0
1756,Dallas,0,46,0,0
1757,Dallas,0,46,0,0
1758,Dallas,0,26,0,1
1759,Dallas,1,30,1,0
1760,Dallas,1,25,1,0
1761,Dallas,1,36,0,0
1762,Dallas,0,36,0,0
1763,Dallas,0,40,0,0
1764,Dallas,1,26,0,0
1765,Dallas,0,25,0,0
1766,Dallas,0,38,1,0
1767,Dallas,1,30,0,1
1768,Dallas,0,38,0,0
1769,Dallas,1,61,0,0
1770,Dallas,0,45,1,1
1771,Dallas,1,39,0,0
1772,Dallas,1,61,0,0
1773,Dallas,1,44,0,0
1774,Dallas,1,54,0,0
1775,Dallas,0,51,0,1
1776,Dallas,1,44,0,0
1777,Dallas,0,35,0,0
1778,Dallas,0,49,0,0
1779,Dallas,0,60,0,0
1780,Dallas,0,53,0,0
1781,Dallas,1,37,0,0
1782,Dallas,1,41,0,0
1783,Dallas,0,61,0,0
1784,Dallas,1,27,0,0
1785,Dallas,1,44,0,0
1786,Dallas,0,30,1,0
1787,Dallas,1,37,0,0
1788,Dallas,0,33,0,0
1789,Dallas,1,31,0,0
1790,Dallas,1,42,0,0
1791,Dallas,1,54,0,0
1792,Dallas,1,57,0,0
1793,Dallas,1,52,0,0
1794,Dallas,0,42,0,0
1795,Dallas,0,26,0,0
1796,Dallas,0,57,1,0
1797,Dallas,1,38,0,0
1798,Dallas,0,28,0,0
1799,Dallas,0,46,1,0
1800,Dallas,1,64,0,0
1801,Dallas,0,40,1,0
1802,Dallas,0,56,0,0
1803,Dallas,0,36,0,0
1804,Dallas,0,38,0,0
1805,Dallas,0,46,1,0
1806,Dallas,1,43,0,0
1807,Dallas,0,29,0,0
1808,Dallas,1,42,0,1
